,lat,long,satellite,time_utc,date,source,provinsi,kab_kota,kec2006,desaa2006,nama_kaw
35535,-1.4744700000000002,104.111,LPN-NPP,18:03:05 PM,2019-09-21,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,TANJUNG,TN BERBAK
35536,-1.45844,104.009,LPN-NPP,18:03:05 PM,2019-09-21,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,LONDERANG,TAHURA SEKITAR TANJUNG
35538,0.0623245,101.072,LPN-NPP,18:03:05 PM,2019-09-21,LAPAN,RIAU,KAMPAR,KECAMATAN KAMPAR KIRI,SILAM,
35539,-1.19208,104.25399999999999,LPN-NPP,18:03:05 PM,2019-09-21,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,RANTAU RASAU,BANDAR JAYA,TN BERBAK
35541,-0.0726326,103.024,LPN-NPP,18:03:05 PM,2019-09-21,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN GAUNG,LAHANG TENGAH,
35545,-0.31250500000000003,102.508,LPN-NPP,18:03:05 PM,2019-09-21,LAPAN,RIAU,INDRAGIRI HULU,KECAMATAN RENGAT BARAT,SUNGAI GUNTUNG TENGAH,
35546,-3.43024,105.086,LPN-NPP,18:03:05 PM,2019-09-21,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEDAMARAN,TANJUNG MAKMUR,
35547,-1.96723,103.935,LPN-NPP,18:03:05 PM,2019-09-21,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,MUARA MEDAK,
35548,-1.44828,104.00200000000001,LPN-NPP,18:03:05 PM,2019-09-21,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,LONDERANG,
35549,-1.45234,104.02799999999999,LPN-NPP,18:03:05 PM,2019-09-21,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,LONDERANG,TAHURA SEKITAR TANJUNG
35552,-1.7912599999999999,104.01299999999999,LPN-NPP,18:03:05 PM,2019-09-21,LAPAN,JAMBI,MUAROJAMBI,BAYUNG LENCIR,MUARA MEDAK,
35553,-1.66858,104.311,LPN-NPP,18:03:05 PM,2019-09-21,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,SEPONJEN,TN SEMBILANG
35555,1.8415,101.05,LPN-NPP,18:01:40 PM,2019-09-21,LAPAN,RIAU,ROKAN HILIR,KECAMATAN RIMBA MELINTANG,LENGGADAI HULU,
35557,1.59875,101.789,LPN-NPP,18:01:40 PM,2019-09-21,LAPAN,RIAU,BENGKALIS,KECAMATAN BUKIT BATU,PELINTUNG,
35558,1.85165,101.059,LPN-NPP,18:01:40 PM,2019-09-21,LAPAN,RIAU,ROKAN HILIR,KECAMATAN RIMBA MELINTANG,LENGGADAI HULU,
35561,1.63211,101.265,LPN-NPP,18:14:45 PM,2019-01-02,LAPAN,RIAU,ROKAN HILIR,KECAMATAN TANAH PUTIH,LUBUK GAUNG,
35562,1.62189,101.272,LPN-NPP,18:14:45 PM,2019-01-02,LAPAN,RIAU,ROKAN HILIR,KECAMATAN TANAH PUTIH,LUBUK GAUNG,
35564,1.6236899999999999,101.27,LPN-NPP,18:33:39 PM,2019-01-01,LAPAN,RIAU,ROKAN HILIR,KECAMATAN TANAH PUTIH,LUBUK GAUNG,
35572,-1.65599,104.012,LPN-NPP,05:58:28 AM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
35573,-1.8227,103.99700000000001,LPN-NPP,05:58:28 AM,2019-09-19,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,MUARA MEDAK,
35614,-1.64455,104.13799999999999,LPN-NPP,05:58:28 AM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,SUNGAI BUNGUR,
35617,-1.6576400000000002,104.001,LPN-NPP,05:58:28 AM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
35618,-1.64788,104.0,LPN-NPP,05:58:28 AM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
35623,-1.69102,104.025,LPN-NPP,05:58:28 AM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
35624,-1.7155099999999999,104.12700000000001,LPN-NPP,05:58:28 AM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PETANANG,
35643,-1.4983600000000001,104.079,LPN-NPP,05:58:28 AM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,RANTAU PANJANG,HLG AIR HITAM DALAM AIR HITAM LAUT
35645,-1.62998,103.986,LPN-NPP,05:58:28 AM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
35657,-1.95875,104.00299999999999,LPN-NPP,05:58:28 AM,2019-09-19,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,PULAI GADING,
35662,-2.7271099999999997,105.18799999999999,LPN-NPP,05:58:28 AM,2019-09-19,LAPAN,SUMATERA SELATAN,BANYUASIN,MUARA PADANG,TIRTO RAHARJO,SM PADANG SUGIHAN
35692,-0.0675234,103.04299999999999,LPN-NPP,06:18:49 AM,2019-09-18,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN GAUNG,LAHANG TENGAH,
35693,-0.08765310000000001,103.01,LPN-NPP,06:18:49 AM,2019-09-18,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN GAUNG,JERAMBANG,
35694,-0.0863277,103.01899999999999,LPN-NPP,06:18:49 AM,2019-09-18,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN GAUNG,LAHANG TENGAH,
35695,-0.8813690000000001,102.08200000000001,LPN-NPP,06:18:49 AM,2019-09-18,LAPAN,RIAU,INDRAGIRI HULU,KECAMATAN PERANAP,TALANG BERSEMI,HL. BUKIT BATABUH LUBUK JAMBI
35696,0.333252,101.82799999999999,LPN-NPP,06:18:49 AM,2019-09-18,LAPAN,RIAU,PELALAWAN,KECAMATAN PANGKALAN KERINCI,DELIMA JAYA,
35697,-0.8714569999999999,102.039,LPN-NPP,06:18:49 AM,2019-09-18,LAPAN,RIAU,INDRAGIRI HULU,KECAMATAN PERANAP,SEMELINANG TEBING,HL. BUKIT BATABUH LUBUK JAMBI
35698,-0.9329290000000001,101.68,LPN-NPP,06:18:49 AM,2019-09-18,LAPAN,SUMATERA BARAT,DHARMASRAYA,KUANTAN MUDIK,IBUL,
35699,-0.9240649999999999,102.015,LPN-NPP,06:18:49 AM,2019-09-18,LAPAN,JAMBI,TEBO,VII KOTO,LEMBAYO,
35700,-0.7476430000000001,102.777,LPN-NPP,06:18:49 AM,2019-09-18,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN KERITANG,KEMBANG MEKAR SARI,
35701,-0.0646682,102.601,LPN-NPP,06:18:49 AM,2019-09-18,LAPAN,RIAU,INDRAGIRI HULU,KECAMATAN RENGAT,KUANTAN BARU,SM KERUMUTAN
35702,0.156433,101.87100000000001,LPN-NPP,06:18:49 AM,2019-09-18,LAPAN,RIAU,PELALAWAN,PANGKALAN KURAS,PALAS,
35703,-1.7217,103.977,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PULAU MENTARO,
35704,-1.90726,103.211,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,JAMBI,BATANGHARI,MUARA BULIAN,BUNGKU,THR SULTAN THAHA SYAIFUDDIN
35706,-2.64945,103.346,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,MUSIRAWAS,RAWAS ILIR,PAUH,
35708,-2.8862900000000002,103.359,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,MUSIRAWAS,MUARA LAKITAN,MUARA LAKITAN,
35711,-2.1065,103.625,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,PANGKALAN BAYAT,
35712,-3.2145599999999996,104.821,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,JEJAWI,PEMATANG KIJANG,
35716,-3.51506,104.976,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEDAMARAN,SUKA PULIH,
35718,-3.27748,105.51299999999999,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,TULUNG SELAPAN,SIMPANG TIGA,
35719,-3.50713,105.32700000000001,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,TALANG RIMBA,
35720,-3.5093900000000002,105.20299999999999,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEDAMARAN,KAYU LABU,
35721,-3.25159,105.524,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,TULUNG SELAPAN,UJUNG TANJUNG,
35723,-3.3536,105.38,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,TULUNG SELAPAN,PULU BERUANG,
35724,-3.5098,105.404,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,TALANG RIMBA,
35730,-3.3554800000000005,105.227,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,SUNGAI BUNGIN,
35731,-3.36933,105.229,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEDAMARAN,KAYU LABU,
35738,-4.643269999999999,104.79799999999999,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,LAMPUNG,LAMPUNG UTARA,SUNGKAI UTARA,GEDUNG BATIN,
35739,-1.10285,102.417,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,JAMBI,TEBO,SUMAY,SEMAMBU,
35740,-1.69535,103.956,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PULAU MENTARO,
35741,-2.11753,102.73299999999999,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,JAMBI,SAROLANGUN,PAUH,LUBUK KEPAYANG,
35742,-3.8490699999999998,104.569,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,CEMPAKA,TANJUNG MAS,
35743,-3.85624,104.57,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,CEMPAKA,TANJUNG MAS,
35744,-3.35247,105.38799999999999,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,TULUNG SELAPAN,PULU BERUANG,
35748,-1.6386599999999998,104.139,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,SUNGAI BUNGUR,
35750,-3.20405,105.08,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,PANGKALAN LAMPAM,
35754,-3.4616599999999997,105.095,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEDAMARAN,KAYU LABU,
35758,-2.11388,103.626,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,PANGKALAN BAYAT,
35762,-1.96455,103.995,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,PULAI GADING,
35763,-3.14867,103.354,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,MUSIRAWAS,BTS ULU ( CECAR ),LUBUK PAUH,
35764,-3.28531,105.162,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,SUNGAI BUNGIN,
35765,-1.11217,102.40799999999999,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,JAMBI,TEBO,SUMAY,SEMAMBU,
35766,-3.22153,105.11399999999999,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,PANGKALAN LAMPAM,
35768,-3.3756199999999996,105.399,LPN-NPP,07:01:37 AM,2019-09-21,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,TULUNG SELAPAN,PULU BERUANG,
35769,-3.3767,105.39200000000001,LPN-NPP,07:01:37 AM,2019-09-21,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,TULUNG SELAPAN,PULU BERUANG,
35770,-3.16398,105.345,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,TULUNG SELAPAN,JERAMBAH RENGAS,
35771,-3.10834,105.198,LPN-NPP,06:17:23 AM,2019-09-18,LAPAN,SUMATERA SELATAN,BANYUASIN,PAMPANGAN,SUNGGUTAN,SM PADANG SUGIHAN
35786,-2.16047,102.745,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,SAROLANGUN,PAUH,KASANG MELINTANG,
35787,-1.82495,104.001,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,MUARA MEDAK,
35788,-1.96635,103.965,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,MUARA MEDAK,
35789,-1.9417200000000001,103.969,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,MUARA MEDAK,
35790,-3.50538,105.306,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,CENGAL,TALANG RIMBA,
35791,-1.97882,103.999,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,PULAI GADING,
35792,-1.72468,103.965,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PULAU MENTARO,
35793,-1.7280799999999998,103.98700000000001,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PULAU MENTARO,
35794,-1.69422,103.992,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
35795,-1.74275,103.992,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PULAU MENTARO,
35796,-1.82037,103.928,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,MUARA MEDAK,
35797,-1.96967,103.94200000000001,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,MUARA MEDAK,
35798,-1.9529900000000002,103.95200000000001,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,MUARA MEDAK,
35799,-1.63531,103.927,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,MEKAR SARI,
35800,-3.32649,105.199,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,SUNGAI BUNGIN,
35801,-1.78529,104.307,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,SUMATERA SELATAN,BANYUASIN,BANYUASIN II,TANAH PILIH,TN SEMBILANG
35802,-1.7864,104.314,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,SUMATERA SELATAN,BANYUASIN,BANYUASIN II,TANAH PILIH,TN SEMBILANG
35803,-1.6638,104.01899999999999,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
35804,-1.65693,103.976,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
35805,-1.61352,103.945,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
35806,-1.60788,103.95299999999999,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
35807,-1.49873,104.081,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,RANTAU PANJANG,HLG AIR HITAM DALAM AIR HITAM LAUT
35808,-1.58639,103.949,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,MANIS MATO,
35809,-1.62826,104.083,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,SUNGAI BUNGUR,
35811,-1.19334,104.289,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,RANTAU RASAU,RANTAU RASAU I,TN BERBAK
35813,-1.4908299999999999,104.075,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,RANTAU PANJANG,TAHURA SEKITAR TANJUNG
35814,-1.1854799999999999,104.28299999999999,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,RANTAU RASAU,RANTAU RASAU I,TN BERBAK
35817,-1.1899600000000001,104.26799999999999,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,RANTAU RASAU,BANDAR JAYA,TN BERBAK
35818,-0.861232,102.921,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN KERITANG,SEBERANG PEBENAAN,
35820,-4.50589,104.95700000000001,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,LAMPUNG,TULANG BAWANG BARAT,TULANG BAWANG UDIK,GUNUNG KATUN TANJUNGAN,
35821,-1.69554,104.132,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,SUNGAI BUNGUR,
35822,-1.6637099999999998,103.975,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
35824,-1.67057,104.01799999999999,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
35825,-1.60341,104.01299999999999,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
35826,-1.60109,103.954,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
35827,-1.5875299999999999,103.956,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
35828,-1.49419,104.052,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,LONDERANG,
35829,-1.4795200000000002,104.04700000000001,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,LONDERANG,TAHURA SEKITAR TANJUNG
35830,-0.42113199999999995,102.92,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN TEMPULING,TEMPULING,
35831,-0.0858448,102.944,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN GAUNG,BELANTARAYA,
35832,-1.80682,103.93,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,MUARA MEDAK,
35833,-1.62822,103.95,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
35834,-3.6751,104.663,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,CEMPAKA,GUNUNG BATU,
35836,-1.19108,104.275,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,RANTAU RASAU,RANTAU RASAU I,TN BERBAK
35837,-1.7718900000000002,104.266,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,SUMATERA SELATAN,BANYUASIN,BANYUASIN II,TANAH PILIH,TN SEMBILANG
35838,-3.50901,105.199,LPN-NPP,18:22:01 PM,2019-09-20,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEDAMARAN,KAYU LABU,
35841,1.84077,101.06200000000001,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,ROKAN HILIR,KECAMATAN RIMBA MELINTANG,LENGGADAI HULU,
35842,1.12747,101.006,LPN-NPP,18:20:35 PM,2019-09-20,LAPAN,RIAU,SIAK,KECAMATAN KANDIS,BALAI RAJA,
35854,-3.32539,105.205,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,SUNGAI BUNGIN,
35856,-4.51926,105.654,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,LAMPUNG,LAMPUNG TENGAH,BANDAR MATARAM,MATARAM UDIK,
35858,-1.6824599999999998,103.98200000000001,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
35860,-1.9625299999999999,103.95200000000001,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,MUARA MEDAK,
35861,-3.32683,105.195,LPN-NPP,05:39:32 AM,2019-09-20,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,SUNGAI BUNGIN,
35871,-1.98302,103.976,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,PULAI GADING,
35872,-3.3389,105.205,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,SUNGAI BUNGIN,
35873,-1.9770400000000001,103.986,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,PULAI GADING,
35874,-1.9757099999999999,103.977,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,PULAI GADING,
35875,-1.8262900000000002,103.99799999999999,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,MUARA MEDAK,
35876,-1.9557900000000001,103.946,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,MUARA MEDAK,
35877,-1.68976,104.009,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
35878,-1.65845,104.021,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
35879,-1.7408299999999999,104.001,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
35880,-1.51994,104.066,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,RANTAU PANJANG,
35881,-1.6286399999999999,103.973,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
35882,-1.69705,104.008,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
35883,-1.63917,104.137,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,SUNGAI BUNGUR,
35884,-1.60606,104.02,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
35886,-1.60291,103.95200000000001,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
35887,-1.3091700000000002,104.053,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,DENDANG,KUTA KANDIS DENDANG,
35888,-0.882922,101.64,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,SUMATERA BARAT,DHARMASRAYA,KUANTAN MUDIK,IBUL,
35889,-0.08233170000000001,102.994,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN GAUNG,JERAMBANG,
35890,-1.1874,104.25299999999999,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,TANJUNGJABUNG TIMUR,RANTAU RASAU,BANDAR JAYA,TN BERBAK
35892,-3.3501199999999995,105.22399999999999,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,SUNGAI BUNGIN,
35893,-1.97838,103.994,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,PULAI GADING,
35894,-1.69105,104.01799999999999,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
35895,-1.6807,103.95,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PULAU MENTARO,
35896,-1.6816799999999998,104.02600000000001,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
35897,-1.6803400000000002,104.01700000000001,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
35898,-1.67766,104.0,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,PEMATANG RAMAN,
35899,-1.66041,103.986,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
35900,-1.6518,103.978,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,BETUNG,
35901,-1.62257,104.07799999999999,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,JAMBI,MUAROJAMBI,KUMPEH,SUNGAI BUNGUR,
35903,-0.0880191,102.985,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,RIAU,INDRAGIRI HILIR,KECAMATAN GAUNG,JERAMBANG,
35904,-1.80855,103.932,LPN-NPP,18:40:55 PM,2019-09-19,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,MUARA MEDAK,
