Lat,Long,Satellite,Time_UTC,Date,Source,PROVINSI,KAB_KOTA,kec2006,desaa2006,nama_kaw
3.76123,108.274,LPN-NPP,05:58:06 AM,20160424,LAPAN,KEPULAUAN RIAU,NATUNA,BUNGURAN TIMUR,CEMAGA,
3.76684,108.266,LPN-NPP,05:58:06 AM,20160424,LAPAN,KEPULAUAN RIAU,NATUNA,BUNGURAN TIMUR,CEMAGA,
-2.57672,121.385,LPN-NPP,17:22:02 PM,20160610,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,SOROAKO,
-2.57558,121.378,LPN-NPP,17:22:02 PM,20160610,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,MAGANI,
-2.57727,121.381,LPN-NPP,05:20:42 AM,20160528,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,MAGANI,
2.70246,117.752,LPN-NPP,05:20:15 AM,20160426,LAPAN,KALIMANTAN UTARA,BULUNGAN,TANJUNG PALAS,TANAH KUNING,
-9.47067,119.853,LPN-NPP,05:20:15 AM,20160426,LAPAN,NUSA TENGGARA TIMUR,SUMBA BARAT,UMBU RATU NGGAY,TANA MBANAS,
2.45199,117.877,LPN-NPP,05:20:15 AM,20160426,LAPAN,KALIMANTAN UTARA,BULUNGAN,TANJUNG PALAS,MANGKU PADI,
2.44666,117.842,LPN-NPP,05:20:15 AM,20160426,LAPAN,KALIMANTAN UTARA,BULUNGAN,TANJUNG PALAS,MANGKU PADI,
0.302993,116.73,LPN-NPP,05:20:15 AM,20160426,LAPAN,KALIMANTAN TIMUR,KUTAI TIMUR,MUARA BENGKAL,SENAMBAH,CA MUARA KAMAN SEDULANG
3.1697,98.3875,LPN-NPP,18:18:20 PM,20160506,LAPAN,SUMATERA UTARA,KARO,SIMPANG EMPAT,SIGARANG GARANG,
3.76896,108.28,LPN-NPP,05:58:06 AM,20160424,LAPAN,KEPULAUAN RIAU,NATUNA,BUNGURAN TIMUR,CEMAGA,
-2.57804,121.378,LPN-NPP,05:58:06 AM,20160424,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,MAGANI,
-2.57439,121.386,LPN-NPP,04:49:00 AM,20160519,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,SOROAKO,
-4.23869,139.082,LPN-NPP,04:07:38 AM,20160516,LAPAN,PAPUA,YAHUKIMO,KURIMA,UKHA,
3.74597,98.4116,LPN-NPP,06:31:13 AM,20160503,LAPAN,SUMATERA UTARA,LANGKAT,WAMPU,STABAT LAMA,
1.04804,121.429,LPN-NPP,05:01:19 AM,20160427,LAPAN,SULAWESI TENGAH,BUOL,BOKAT,DIAT,
2.4062,117.973,LPN-NPP,05:01:19 AM,20160427,LAPAN,KALIMANTAN TIMUR,BERAU,PULAU DERAWAN,TANJUNG BATU,
2.69604,117.762,LPN-NPP,05:01:19 AM,20160427,LAPAN,KALIMANTAN UTARA,BULUNGAN,TANJUNG PALAS,TANAH KUNING,
-2.57568,121.378,LPN-NPP,04:49:00 AM,20160519,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,MAGANI,
-8.46257,121.967,LPN-NPP,04:49:16 AM,20160604,LAPAN,NUSA TENGGARA TIMUR,ENDE,,,
-2.57482,121.382,LPN-NPP,17:28:10 PM,20160530,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,SOROAKO,
0.685081,117.046,LPN-NPP,05:01:34 AM,20160513,LAPAN,KALIMANTAN TIMUR,KUTAI TIMUR,MUARA BENGKAL,BATU TIMBAU,
-2.57604,121.383,LPN-NPP,05:01:34 AM,20160513,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,SOROAKO,
-2.57772,121.376,LPN-NPP,17:40:28 PM,20160508,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,MAGANI,
2.90961,108.86,LPN-NPP,17:53:00 PM,20160502,LAPAN,KEPULAUAN RIAU,NATUNA,S E R A S A N,SUBI,
2.90823,108.869,LPN-NPP,17:53:00 PM,20160502,LAPAN,KEPULAUAN RIAU,NATUNA,S E R A S A N,SUBI,
-2.57914,121.385,LPN-NPP,17:40:28 PM,20160508,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,SOROAKO,
2.90957,108.862,LPN-NPP,17:53:00 PM,20160502,LAPAN,KEPULAUAN RIAU,NATUNA,S E R A S A N,SUBI,
-2.9172,101.547,LPN-NPP,06:17:01 AM,20160423,LAPAN,BENGKULU,MUKO-MUKO,PUTRI HIJAU,HUTAN,
-2.46111,120.989,LPN-NPP,05:14:34 AM,20160608,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,PARUMPANAI,
-2.46777,120.99,LPN-NPP,05:14:34 AM,20160608,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,PARUMPANAI,
3.70893,108.267,LPN-NPP,05:58:19 AM,20160510,LAPAN,KEPULAUAN RIAU,NATUNA,BUNGURAN TIMUR,CEMAGA,
3.70226,108.268,LPN-NPP,05:58:19 AM,20160510,LAPAN,KEPULAUAN RIAU,NATUNA,BUNGURAN TIMUR,CEMAGA,
-2.71956,103.779,LPN-NPP,05:58:19 AM,20160510,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BATANGHARI LEKO,TANAH ABANG,
-4.15494,102.731,LPN-NPP,06:30:00 AM,20160519,LAPAN,BENGKULU,SELUMA,TALO,SERAMBI GUNUNG,
3.70786,108.26,LPN-NPP,05:58:19 AM,20160510,LAPAN,KEPULAUAN RIAU,NATUNA,BUNGURAN TIMUR,CEMAGA,
-8.46518,121.965,LPN-NPP,04:49:16 AM,20160604,LAPAN,NUSA TENGGARA TIMUR,ENDE,,,
-8.46382,121.976,LPN-NPP,04:49:16 AM,20160604,LAPAN,NUSA TENGGARA TIMUR,ENDE,KOTABARU,KOTABARU,
-0.646514,115.756,LPN-NPP,04:55:10 AM,20160508,LAPAN,KALIMANTAN TIMUR,KUTAI BARAT,MUARA LAWA,DILANG PUTI,
-2.09982,121.368,LPN-NPP,04:55:10 AM,20160508,LAPAN,SULAWESI TENGAH,MOROWALI UTARA,PETASIA,TOMPIRA,
-2.57645,121.381,LPN-NPP,05:07:56 AM,20160518,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,SOROAKO,
-1.98773,119.307,LPN-NPP,05:07:56 AM,20160518,LAPAN,SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,BABANA,
-2.0995,121.36,LPN-NPP,04:55:10 AM,20160508,LAPAN,SULAWESI TENGAH,MOROWALI UTARA,PETASIA,TOMPIRA,
-2.10134,121.358,LPN-NPP,04:55:10 AM,20160508,LAPAN,SULAWESI TENGAH,MOROWALI UTARA,PETASIA,TOMPIRA,
-2.57459,121.385,LPN-NPP,05:02:02 AM,20160614,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,SOROAKO,
-2.57851,121.385,LPN-NPP,05:02:02 AM,20160614,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,SOROAKO,
-1.0572,101.859,LPN-NPP,06:30:00 AM,20160519,LAPAN,JAMBI,TEBO,VII KOTO,PUCUK JAMBI,
1.39018,117.981,LPN-NPP,17:27:56 PM,20160514,LAPAN,KALIMANTAN TIMUR,BERAU,TALISAYAN,DUMARING,
3.7012,108.261,LPN-NPP,05:58:19 AM,20160510,LAPAN,KEPULAUAN RIAU,NATUNA,BUNGURAN TIMUR,CEMAGA,
2.51596,117.798,LPN-NPP,04:42:38 AM,20160514,LAPAN,KALIMANTAN UTARA,BULUNGAN,TANJUNG PALAS,MANGKU PADI,
-2.73949,121.983,LPN-NPP,05:01:34 AM,20160513,LAPAN,SULAWESI TENGAH,MOROWALI,BUNGKU TENGAH,GERESA,
-2.57808,121.385,LPN-NPP,05:14:06 AM,20160507,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,SOROAKO,
3.16877,98.3936,LPN-NPP,18:18:20 PM,20160506,LAPAN,SUMATERA UTARA,KARO,SIMPANG EMPAT,SIGARANG GARANG,
-2.58196,121.379,LPN-NPP,16:37:19 PM,20160506,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,MAGANI,
0.715685,102.86,LPN-NPP,18:37:15 PM,20160505,LAPAN,RIAU,SIAK,KECAMATAN SUNGAI APIT,TELUK LANUS,
0.366636,116.611,LPN-NPP,05:33:00 AM,20160506,LAPAN,KALIMANTAN TIMUR,KUTAI TIMUR,MUARA ANCALONG,SENYIUR,
-2.71492,121.137,LPN-NPP,05:33:00 AM,20160506,LAPAN,SULAWESI SELATAN,LUWU TIMUR,MALILI,HARAPAN,
-2.57835,121.379,LPN-NPP,16:54:49 PM,20160505,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,MAGANI,
-2.58121,121.385,LPN-NPP,05:51:56 AM,20160505,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,SOROAKO,
2.91406,108.858,LPN-NPP,06:10:51 AM,20160504,LAPAN,KEPULAUAN RIAU,NATUNA,S E R A S A N,SUBI,
2.9153,108.857,LPN-NPP,06:10:51 AM,20160504,LAPAN,KEPULAUAN RIAU,NATUNA,S E R A S A N,SUBI,
-8.11533,112.92,LPN-NPP,17:34:06 PM,20160503,LAPAN,JAWA TIMUR,MALANG,,,TN BROMO TENGGER SEMERU
2.91067,108.86,LPN-NPP,17:34:06 PM,20160503,LAPAN,KEPULAUAN RIAU,NATUNA,S E R A S A N,SUBI,
-2.92753,121.684,LPN-NPP,04:48:47 AM,20160503,LAPAN,SULAWESI TENGGARA,KONAWE UTARA,ASERA,PARUDONGKA,
-2.2934,121.731,LPN-NPP,04:48:47 AM,20160503,LAPAN,SULAWESI TENGAH,MOROWALI,BUNGKU BARAT,TONDO,
0.308277,117.488,LPN-NPP,05:26:38 AM,20160501,LAPAN,KALIMANTAN TIMUR,KOTA BONTANG,BONTANG UTARA,LOK TUAN,TN KUTAI
-2.95585,121.46,LPN-NPP,05:07:43 AM,20160502,LAPAN,SULAWESI SELATAN,LUWU TIMUR,TOWUTI,TOKALIMBO,
-2.57664,121.384,LPN-NPP,05:26:38 AM,20160501,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,SOROAKO,
2.62196,117.707,LPN-NPP,05:20:15 AM,20160426,LAPAN,KALIMANTAN UTARA,BULUNGAN,TANJUNG PALAS,TANAH KUNING,
3.16804,98.3906,LPN-NPP,18:25:53 PM,20160425,LAPAN,SUMATERA UTARA,KARO,SIMPANG EMPAT,SIGARANG GARANG,
2.70354,117.759,LPN-NPP,05:20:15 AM,20160426,LAPAN,KALIMANTAN UTARA,BULUNGAN,TANJUNG PALAS,TANAH KUNING,
1.6652,117.155,LPN-NPP,05:20:15 AM,20160426,LAPAN,KALIMANTAN TIMUR,BERAU,KELAY,UPT HTI MUARA LESAN,
2.70114,117.761,LPN-NPP,05:42:01 AM,20160425,LAPAN,KALIMANTAN UTARA,BULUNGAN,TANJUNG PALAS,TANAH KUNING,
2.69978,117.753,LPN-NPP,05:42:01 AM,20160425,LAPAN,KALIMANTAN UTARA,BULUNGAN,TANJUNG PALAS,TANAH KUNING,
1.99209,117.26,LPN-NPP,05:42:01 AM,20160425,LAPAN,KALIMANTAN TIMUR,BERAU,GUNUNG TABUR,LABANAN MAKARTI (EX UPT),
3.16887,98.3942,LPN-NPP,18:43:23 PM,20160424,LAPAN,SUMATERA UTARA,KARO,SIMPANG EMPAT,SIGARANG GARANG,
3.76791,108.273,LPN-NPP,05:58:06 AM,20160424,LAPAN,KEPULAUAN RIAU,NATUNA,BUNGURAN TIMUR,CEMAGA,
3.76017,108.267,LPN-NPP,05:58:06 AM,20160424,LAPAN,KEPULAUAN RIAU,NATUNA,BUNGURAN TIMUR,CEMAGA,
3.7571,108.265,LPN-NPP,17:40:15 PM,20160422,LAPAN,KEPULAUAN RIAU,NATUNA,BUNGURAN TIMUR,CEMAGA,
2.69875,117.754,LPN-NPP,04:54:57 AM,20160422,LAPAN,KALIMANTAN UTARA,BULUNGAN,TANJUNG PALAS,TANAH KUNING,
0.452183,117.497,LPN-NPP,04:54:57 AM,20160422,LAPAN,KALIMANTAN TIMUR,KUTAI TIMUR,SENGATTA,SANGKIMA,TN KUTAI
2.70023,117.757,LPN-NPP,04:54:57 AM,20160422,LAPAN,KALIMANTAN UTARA,BULUNGAN,TANJUNG PALAS,TANAH KUNING,
2.70342,117.756,LPN-NPP,05:13:51 AM,20160421,LAPAN,KALIMANTAN UTARA,BULUNGAN,TANJUNG PALAS,TANAH KUNING,
1.26625,102.042,LPN-NPP,18:18:06 PM,20160420,LAPAN,RIAU,BENGKALIS,KECAMATAN SIAK KECIL,SEJANGAT,
3.49938,117.839,LPN-NPP,05:32:46 AM,20160420,LAPAN,KALIMANTAN UTARA,TANA TIDUNG,PULAU BUNYU,PULAU BUNYU BARAT,
3.76538,108.288,LPN-NPP,05:32:46 AM,20160420,LAPAN,KEPULAUAN RIAU,NATUNA,BUNGURAN TIMUR,CEMAGA,
-2.57722,121.376,LPN-NPP,04:49:58 AM,20160417,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,MAGANI,
0.302709,116.738,LPN-NPP,06:04:15 AM,20160413,LAPAN,KALIMANTAN TIMUR,KUTAI TIMUR,MUARA BENGKAL,SENAMBAH,CA MUARA KAMAN SEDULANG
1.64853,100.884,LPN-NPP,06:24:35 AM,20160412,LAPAN,RIAU,ROKAN HILIR,KECAMATAN BANGKO PUSAKO,SUNGAI MENASIB,
-2.7086,107.79,LPN-NPP,05:57:50 AM,20160713,LAPAN,BANGKA BELITUNG,BELITUNG,BADAU,KACANG BOTOR,
1.40911,109.14,LPN-NPP,05:57:50 AM,20160713,LAPAN,KALIMANTAN BARAT,SAMBAS,JAWAI,SARANG BURUNG KOLAM,
-2.74571,103.831,LPN-NPP,05:51:13 AM,20160622,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,SEKAYU,BANDAR JAYA,
-9.72313,120.411,LPN-NPP,05:13:22 AM,20160624,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,PANDAWAI,KADUMBUL,
-9.72352,120.411,LPN-NPP,05:13:22 AM,20160624,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,PANDAWAI,KADUMBUL,
-9.73022,120.412,LPN-NPP,05:13:22 AM,20160624,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,PANDAWAI,KADUMBUL,
2.10518,100.539,LPN-NPP,06:16:46 AM,20160712,LAPAN,RIAU,ROKAN HILIR,KECAMATAN KUBU,TELUK PIYAI,
-2.57258,121.384,LPN-NPP,04:55:52 AM,20160625,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,SOROAKO,
0.348432,100.341,LPN-NPP,06:36:52 AM,20160625,LAPAN,SUMATERA BARAT,LIMAPULUHKOTO,KAPUR SEMBILAN,II KOTO GELUGUR,
1.11488,99.869,LPN-NPP,06:36:52 AM,20160625,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,PGR BARINGIN,
-4.68888,105.194,LPN-NPP,06:36:52 AM,20160625,LAPAN,LAMPUNG,TULANG BAWANG BARAT,TUMI JAJAR,GUNUNG MENANTI,
-3.77969,104.211,LPN-NPP,06:36:52 AM,20160625,LAPAN,SUMATERA SELATAN,MUARAENIM,LUBAI,KARANG AGUNG,
-4.68894,105.192,LPN-NPP,06:36:52 AM,20160625,LAPAN,LAMPUNG,TULANG BAWANG BARAT,TUMI JAJAR,MARGO DADI,
1.12059,99.5928,LPN-NPP,06:36:52 AM,20160625,LAPAN,SUMATERA UTARA,PADANG LAWAS,SOSOPAN,HUTA BARGOT,
4.29841,97.1668,LPN-NPP,06:36:52 AM,20160625,LAPAN,ACEH,ACEH TENGAH,LINGE ISAQ,LUMUT,TB LINGGA ISAQ
0.685035,100.038,LPN-NPP,06:17:56 AM,20160626,LAPAN,SUMATERA BARAT,KOTA PASAMAN,RAO,KOTO RAJO,
1.40059,99.924,LPN-NPP,06:36:52 AM,20160625,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,GONTING JULU,
-4.68748,105.201,LPN-NPP,06:36:52 AM,20160625,LAPAN,LAMPUNG,TULANG BAWANG BARAT,TUMI JAJAR,GUNUNG MENANTI,
-0.467048,117.584,LPN-NPP,17:39:45 PM,20160625,LAPAN,KALIMANTAN TIMUR,KUTAI KARTANEGARA,MUARA BADAK,SELIKI,
-2.33236,101.039,LPN-NPP,06:17:56 AM,20160626,LAPAN,SUMATERA BARAT,PESISIR SELATAN,LUNANG SILAUT,SILAUT,
-2.00849,102.791,LPN-NPP,06:17:56 AM,20160626,LAPAN,JAMBI,SAROLANGUN,PAUH,DUSUN BARU,
-6.90149,109.318,LPN-NPP,06:17:56 AM,20160626,LAPAN,JAWA TENGAH,TEGAL,WARUREJA,RANGI MULYA,
-1.8637,102.548,LPN-NPP,06:17:56 AM,20160626,LAPAN,JAMBI,TEBO,TEBO ILIR,TANAH GARO,
-3.41855,103.034,LPN-NPP,06:17:56 AM,20160626,LAPAN,SUMATERA SELATAN,MUSIRAWAS,MUARA BELITI,RANTAU SERIK,
-3.2659,104.162,LPN-NPP,06:17:56 AM,20160626,LAPAN,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,TANAH ABANG,PANDAN,
1.95703,101.633,LPN-NPP,06:17:56 AM,20160626,LAPAN,RIAU,BENGKALIS,KECAMATAN RUPAT,HUTAN PANJANG,KAWASAN HUTAN BAKAU
5.49911,95.5477,LPN-NPP,06:17:56 AM,20160626,LAPAN,ACEH,ACEH BESAR,MESJID RAYA,PAYA KAMENG,
5.50003,95.5532,LPN-NPP,06:17:56 AM,20160626,LAPAN,ACEH,ACEH BESAR,MESJID RAYA,BEURANDEH,
2.66568,99.3869,LPN-NPP,06:17:56 AM,20160626,LAPAN,SUMATERA UTARA,ASAHAN,BANDAR PULAU,LOBU RAPPA,
1.30572,99.8671,LPN-NPP,06:17:56 AM,20160626,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,SIHIUK,
1.31372,99.8657,LPN-NPP,06:17:56 AM,20160626,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,TOBING TINGGI AN,
1.22885,100.066,LPN-NPP,06:17:56 AM,20160626,LAPAN,SUMATERA UTARA,PADANG LAWAS,SOSA,UJUNG BATU IV,
1.36043,99.9028,LPN-NPP,06:17:56 AM,20160626,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,PANGIRKIRAN DOLOK,
0.584928,101.302,LPN-NPP,06:43:15 AM,20160630,LAPAN,RIAU,KAMPAR,KECAMATAN TAPUNG,PANTAI CERMIN,
0.427343,99.3735,LPN-NPP,06:43:15 AM,20160630,LAPAN,SUMATERA BARAT,PASAMAN BARAT,RANAH BATAHAN,TAMIANG BATAHAN,
1.30831,99.9332,LPN-NPP,06:43:15 AM,20160630,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,PARAN TONGA AN,
1.32406,99.9457,LPN-NPP,06:43:15 AM,20160630,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,AEK NABARA TONGA,
-0.870657,101.628,LPN-NPP,06:43:15 AM,20160630,LAPAN,SUMATERA BARAT,DHARMASRAYA,KUANTAN MUDIK,PANGKALAN,
1.14292,99.8118,LPN-NPP,06:43:15 AM,20160630,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,SIBUHUAN JAE,
-0.614894,101.229,LPN-NPP,06:43:15 AM,20160630,LAPAN,SUMATERA BARAT,SIJUNJUNG,SIJUNJUNG,DURIAN GADANG,
1.17745,101.03,LPN-NPP,06:43:15 AM,20160630,LAPAN,RIAU,SIAK,KECAMATAN KANDIS,PETANI,
1.14162,99.8486,LPN-NPP,06:43:15 AM,20160630,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,BATANG BULU TANGGAL,
-3.0973,104.498,LPN-NPP,06:43:15 AM,20160630,LAPAN,SUMATERA SELATAN,MUARAENIM,GELUMBANG,GEDUNG BURUK,
-1.50675,101.994,LPN-NPP,06:43:15 AM,20160630,LAPAN,JAMBI,BUNGO,MUKO-MUKO BATIN VII,TANJUNG AGUNG,
0.579038,101.311,LPN-NPP,06:43:15 AM,20160630,LAPAN,RIAU,KAMPAR,KECAMATAN TAPUNG,PANTAI CERMIN,
1.13704,99.864,LPN-NPP,06:43:15 AM,20160630,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,BATANG BULU TANGGAL,
0.851902,103.875,LPN-NPP,06:43:15 AM,20160630,LAPAN,KEPULAUAN RIAU,KARIMUN,MORO,TANJUNG PELANDUK,
-2.21574,100.979,LPN-NPP,06:43:15 AM,20160630,LAPAN,SUMATERA BARAT,PESISIR SELATAN,LUNANG SILAUT,LUNANG,
-0.466545,117.587,LPN-NPP,17:58:55 PM,20160710,LAPAN,KALIMANTAN TIMUR,KUTAI KARTANEGARA,MUARA BADAK,SELIKI,
-2.58053,121.381,LPN-NPP,16:19:20 PM,20160710,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,MAGANI,
-1.18714,101.401,LPN-NPP,06:03:58 AM,20160702,LAPAN,SUMATERA BARAT,SOLOK SELATAN,SANGIR BATANGHARI,RANAH TANJUNG BUNGO,
-1.01822,100.784,LPN-NPP,06:03:58 AM,20160702,LAPAN,SUMATERA BARAT,SOLOK,LEMBAH GUMANTI,SUNGAI NANAM BARAT,
-0.0421562,109.989,LPN-NPP,06:03:58 AM,20160702,LAPAN,KALIMANTAN BARAT,SANGGAU,TAYAN HILIR,SUBAH,
2.57996,97.99,LPN-NPP,06:03:58 AM,20160702,LAPAN,ACEH,ACEH SINGKIL,SURO MAKMUR,KAMPONG LAE BANGUN,
2.26403,98.4022,LPN-NPP,06:03:58 AM,20160702,LAPAN,SUMATERA UTARA,HUMBANG HASUNDUTAN,PARLILITAN,SITANDUK,
1.93824,98.7172,LPN-NPP,06:03:58 AM,20160702,LAPAN,SUMATERA UTARA,TAPANULI TENGAH,SORKAM,PARGARINGAN,
2.56813,100.186,LPN-NPP,06:03:58 AM,20160702,LAPAN,SUMATERA UTARA,LABUHANBATU,PANAI HILIR,SEI LUMUT,
3.00075,98.4607,LPN-NPP,06:03:58 AM,20160702,LAPAN,SUMATERA UTARA,KARO,TIGAPANAH,SUKAMAJU,
2.50993,99.4005,LPN-NPP,06:03:58 AM,20160702,LAPAN,SUMATERA UTARA,TOBASAMOSIR,PORSEA,MARANTI TENGAH,SM DOLOK SURUNGAN
0.539619,100.191,LPN-NPP,06:03:58 AM,20160702,LAPAN,SUMATERA BARAT,KOTA PASAMAN,MAPAT TUNGGUL,BANGKOK,
-2.6509,107.899,LPN-NPP,06:03:58 AM,20160702,LAPAN,BANGKA BELITUNG,BELITUNG TIMUR,KELAPA KAMPIT,CENDIL,
-3.97014,102.52,LPN-NPP,06:03:58 AM,20160702,LAPAN,BENGKULU,SELUMA,SUKARAJA,GUNUNG AGUNG,
0.711154,100.239,LPN-NPP,06:03:58 AM,20160702,LAPAN,SUMATERA BARAT,KOTA PASAMAN,MAPAT TUNGGUL,MUARO TAIS TIMUR,
-2.17038,100.965,LPN-NPP,06:03:58 AM,20160702,LAPAN,SUMATERA BARAT,PESISIR SELATAN,BASA IV BALAI TAPAN,KUBU,
3.16638,98.8148,LPN-NPP,06:03:58 AM,20160702,LAPAN,SUMATERA UTARA,SIMALUNGUN,SILAU KAHEAN,DOLOK MARAWA,
-2.91176,101.621,LPN-NPP,06:03:58 AM,20160702,LAPAN,BENGKULU,MUKO-MUKO,PUTRI HIJAU,HUTAN,
3.05591,98.7323,LPN-NPP,06:03:58 AM,20160702,LAPAN,SUMATERA UTARA,SIMALUNGUN,DOLOK SILAU,SARAN PADANG,
2.25975,99.0472,LPN-NPP,06:03:58 AM,20160702,LAPAN,SUMATERA UTARA,TAPANULI UTARA,BALIGE,AEK BOLON JULU,
2.71068,99.1205,LPN-NPP,06:03:58 AM,20160702,LAPAN,SUMATERA UTARA,SIMALUNGUN,TANAH JAWA,PARDAMEAN ASIH,
-2.87664,101.587,LPN-NPP,06:03:58 AM,20160702,LAPAN,BENGKULU,MUKO-MUKO,PUTRI HIJAU,HUTAN,
-2.5786,121.381,LPN-NPP,05:45:03 AM,20160703,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,MAGANI,
-2.57164,121.383,LPN-NPP,05:45:03 AM,20160703,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,SOROAKO,
-2.58369,102.07,LPN-NPP,05:45:03 AM,20160703,LAPAN,JAMBI,MERANGIN,BATANG ASAI,SUNGAI KERADAK,
0.0292229,116.768,LPN-NPP,05:45:03 AM,20160703,LAPAN,KALIMANTAN TIMUR,KUTAI KARTANEGARA,MUARA KAMAN,TUNJUNGAN,
1.95215,99.4934,LPN-NPP,05:45:03 AM,20160703,LAPAN,SUMATERA UTARA,TAPANULI SELATAN,SAIPAR DOLOK HOLE,PARSULUMAN,
-2.58844,102.066,LPN-NPP,05:45:03 AM,20160703,LAPAN,JAMBI,MERANGIN,BATANG ASAI,SUNGAI KERADAK,
-0.182196,101.924,LPN-NPP,05:45:03 AM,20160703,LAPAN,RIAU,PELALAWAN,KECAMATAN UKUI,LUBUK KEMBANG BUNGA,TN TESSO NILO
-0.183572,101.915,LPN-NPP,05:45:03 AM,20160703,LAPAN,RIAU,PELALAWAN,KECAMATAN UKUI,LUBUK KEMBANG BUNGA,TN TESSO NILO
-0.176089,101.924,LPN-NPP,05:45:03 AM,20160703,LAPAN,RIAU,PELALAWAN,KECAMATAN UKUI,LUBUK KEMBANG BUNGA,TN TESSO NILO
1.30902,109.837,LPN-NPP,05:45:03 AM,20160703,LAPAN,KALIMANTAN BARAT,BENGKAYANG,JAGOI BABANG,JAGOI,
0.389655,109.529,LPN-NPP,05:45:03 AM,20160703,LAPAN,KALIMANTAN BARAT,LANDAK,MANDOR,MANGGANG,
-0.186495,101.915,LPN-NPP,18:31:48 PM,20160703,LAPAN,RIAU,PELALAWAN,KECAMATAN UKUI,LUBUK KEMBANG BUNGA,TN TESSO NILO
1.3044,99.9224,LPN-NPP,18:31:48 PM,20160703,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,SIPAGABU,
1.3129,99.9153,LPN-NPP,18:31:48 PM,20160703,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,PARAN TONGA AN,
3.17166,98.3924,LPN-NPP,18:31:48 PM,20160703,LAPAN,SUMATERA UTARA,KARO,SIMPANG EMPAT,SIGARANG GARANG,
2.449,100.303,LPN-NPP,18:31:48 PM,20160703,LAPAN,RIAU,ROKAN HILIR,KECAMATAN PASIR LIMAU KAPAS,SEI RAKYAT,
0.749001,114.33,LPN-NPP,05:14:04 AM,20160811,LAPAN,KALIMANTAN TIMUR,MAHAKAM ULU,LONG APARI,TIONG OHANG,
0.753339,114.239,LPN-NPP,05:14:04 AM,20160811,LAPAN,KALIMANTAN TIMUR,MAHAKAM ULU,LONG APARI,LONG PENANEH DUA,
-0.0964851,112.786,LPN-NPP,05:14:04 AM,20160811,LAPAN,KALIMANTAN BARAT,SINTANG,AMBALAU,NANGA KESANGE,
0.525962,112.617,LPN-NPP,05:14:04 AM,20160811,LAPAN,KALIMANTAN BARAT,KAPUAS HULU,BUNUT HULU,NANGA SURUK,
0.526841,112.623,LPN-NPP,05:14:04 AM,20160811,LAPAN,KALIMANTAN BARAT,KAPUAS HULU,BUNUT HULU,NANGA SURUK,
-0.287995,112.801,LPN-NPP,05:14:04 AM,20160811,LAPAN,KALIMANTAN BARAT,SINTANG,AMBALAU,NANGA KESANGE,
